"Latitude","Longitude"
38.2294364,-85.7920084
38.1827591,-85.7697877
38.0492981,-84.5493396
37.1318531,-88.6279457
38.1694508,-85.7734293
37.6852638,-85.8702591
37.6820677,-85.9139071
37.5015887,-85.9909725
37.7767689,-84.6862815
38.1353876,-85.8040894
38.1839413,-85.8436176
38.1453413,-85.816129
38.1719805,-85.8365211
38.3103785,-83.1516652
37.8604719,-85.1577234
37.835699,-85.9492075
38.2420107,-85.7668725
37.8115479,-86.0852255
37.9741746,-85.7115587
37.7583478,-85.9507142
37.3518333,-86.1725036
38.1814617,-85.7597175
38.2405279,-85.5760171
38.2197153,-85.667848
38.2545687,-85.7812995
38.1559219,-85.7806813
37.8074618,-85.4747367
38.3059224,-85.5378842
37.7909118,-85.5481966
36.7493036,-76.0597137
38.2129295,-85.2475098
37.51288,-82.1394876
37.73825,-85.0636875
37.368961,-86.2448224
37.829374,-85.4428773
38.130657,-85.3775125
38.0633231,-85.6738186
39.1206862,-84.5754342
38.1347991,-85.8297177
38.169362,-85.8213867
38.676021,-85.3597727
38.2535194,-85.8151452
37.6998567,-85.8922888
38.306256,-85.5345596
38.2319842,-85.7036328
37.7379165,-85.884508
38.2116351,-85.2096531
38.2506357,-85.6568917
37.4905018,-86.2242113
38.2329013,-85.7057475
38.0284954,-84.8868748
37.8311905,-85.4596582
37.5789197,-85.2534361
37.229124,-82.8948448
37.6271993,-86.0755555
37.3402484,-85.3413557
38.2139698,-85.7870657
38.3030442,-85.5373521
38.2999987,-85.5474093
38.1914942,-85.7777488
37.8381877,-85.7342022
37.6497163,-84.7758564
38.0992725,-85.6923392
38.2421606,-85.8225768
37.8158115,-85.3828103
38.1551081,-85.7701876
38.0369579,-85.690545
38.2266872,-85.7728254
37.5433952,-85.7258963
38.117261,-85.7652326
38.2487231,-85.5591909
37.9885078,-84.5123945
37.6674059,-85.6643267
38.0172748,-85.7992581
38.2594383,-85.8206087
37.7552913,-85.343562
38.2695937,-85.8126788
37.4737998,-85.670092
38.1929972,-85.7894623
38.0120988,-85.1652508
37.4314251,-87.5426375
38.1262343,-85.6633223
36.9834325,-86.4638138
37.9955618,-85.7265208
38.1930895,-85.8201898
38.195129,-85.772487
37.8080336,-85.9135024
38.2169661,-85.2294443
38.9806901,-84.5337685
37.5374296,-85.3319068
38.1262256,-85.7079609
37.445149,-86.5069019
38.2549835,-85.7201425
37.5094686,-85.3812046
37.8078413,-85.4469591
37.9013009,-86.0800235
37.9135309,-86.3736158
37.8087012,-85.9316853
38.142692,-85.6104507
38.2699482,-85.5636608
38.2369444,-85.7344247
38.0365074,-85.5969015
38.1416432,-85.5756141
38.2403927,-85.8066492
37.9937076,-85.3521655
37.0768514,-86.9974192
38.0490577,-85.2508309
37.4881445,-86.3015223
38.1858135,-85.8319151
38.1730515,-85.8157615
38.6683673,-85.1743457
37.7109501,-85.8240341
38.1164495,-85.8658005
37.7064634,-85.8664302
37.4767415,-85.6987895
37.8494602,-85.9439654
38.0363823,-85.7501092
38.2358041,-85.4242632
38.1436822,-85.5906423
38.1539936,-85.8029356
38.6717164,-85.1721749
37.6857782,-85.7722798
38.3760964,-85.5375194
38.1156116,-85.6354828
38.1060459,-85.6610619
38.1915524,-85.6623836
37.82259,-85.9278583
38.0844703,-85.6803993
37.9126377,-86.2619575
38.1942057,-85.7789904
38.1697937,-85.7723149
38.2277893,-85.7381389
38.2238437,-85.7956594
38.2295691,-85.7501716
38.3641228,-85.1751658
38.1830008,-85.5891244
47.5965907,-122.6220547
38.1861245,-85.6254859
37.4340179,-86.0891896
38.2356599,-85.780069
38.2709324,-85.8090545
38.3263341,-85.7063424
38.1377103,-85.7644425
38.1694474,-85.6745605
38.1593509,-85.6666555
38.2269605,-85.7055595
38.2020305,-84.5366567
38.1712976,-85.6713184
38.1524134,-85.8184017
37.8657619,-85.5265576
37.7342654,-85.8765735
36.7059762,-85.6894317
38.5257441,-82.6920253
37.4893227,-86.2937193
37.6833708,-83.9482503
37.6843767,-85.7213948
37.2008725,-82.8148211
38.073704,-85.6853221
38.2329603,-85.7974139
38.0610443,-85.8920072
38.1070781,-85.5649827
38.204257,-85.6725657
37.9866444,-86.1610954
38.1817378,-85.7902185
37.3327778,-87.5025462
38.2106194,-85.8046441
38.2212516,-85.7862383
37.7419151,-85.9766047
39.0296601,-96.8400195
37.7004689,-85.8575911
38.0625111,-85.8865685
38.2173093,-85.643125
38.1169767,-85.6062139
38.2653476,-85.5952416
38.1130113,-85.2340595
38.2512661,-85.8161659
38.2424848,-85.8082537
38.2214028,-85.7993017
38.1294077,-85.8801972
38.1340754,-85.7545113
38.117309,-85.8133941
40.0772562,-82.9890865
38.1710129,-85.8568245
37.8288676,-85.4455067
38.1769631,-85.6659646
38.2305155,-85.7843323
38.6786524,-85.1632609
37.7366326,-84.2733655
38.5366659,-85.2890484
38.0574167,-85.1002771
37.5948538,-86.5095671
38.633879,-85.1317591
37.6336944,-86.0876481
38.1183669,-85.8869234
37.8409699,-85.4434408
37.8074614,-85.91733
38.1630428,-85.606794
37.7356968,-85.8300554
38.1741011,-85.8834934
38.0020673,-85.7216394
38.1852686,-85.7903673
37.464498,-85.6086662
38.2175018,-85.5964049
38.1653127,-85.8767782
38.2053485,-85.5909111
38.6899913,-85.3455397
38.2615948,-85.8004882
37.9143963,-85.2712623
37.6904329,-87.2723414
38.2360166,-85.7924005
38.2393872,-85.73629
37.5489481,-86.0207064
38.0591116,-85.1288815
37.5823879,-85.2416449
38.0602174,-85.6165799
37.7622571,-87.0854746
38.1780762,-85.5599578
37.930931,-85.9864476
38.1299847,-85.8599215
38.1845026,-85.7730665
38.1917715,-85.5910259
38.28925,-83.2456526
38.2462825,-85.8074242
38.0369126,-85.3396705
37.620159,-82.1693896
38.141343,-85.6899481
37.8244796,-85.9208639
38.2482555,-85.6947861
37.5726599,-85.240868
38.1663018,-85.6880479
37.3409605,-85.3311328
38.2513965,-85.7999401
37.8900007,-86.2046798
38.1580685,-85.6785109
37.8109304,-86.0047111
38.1714035,-85.6051764
38.0521286,-85.6700766
38.0364563,-85.3470516
38.0387096,-85.5556695
38.2154781,-85.7508154
38.9562778,-84.5085385
38.1912042,-85.8452092
38.1624953,-84.5468607
35.3157382,-87.2687493
38.2011461,-85.5886771
37.8031719,-85.4415139
38.0858349,-84.5583319
38.1365613,-85.590947
37.7492499,-84.2798308
37.7052913,-85.5305838
37.4044934,-86.8847941
38.2010867,-85.6737607
38.2477269,-85.5435785
37.9771665,-86.1448809
38.0604858,-85.7106329
37.4111092,-86.2243997
37.3679843,-85.3355115
38.2362801,-85.758667
38.4107511,-85.3800559
38.2466883,-85.802921
38.6843653,-85.1607795
38.1859141,-85.59207
37.8200268,-85.9355799
38.0075301,-85.7267006
38.321419,-85.5335047
38.1891824,-85.6347447
38.2036493,-85.5982069
38.0105082,-84.4430114
38.1828631,-85.8418157
38.678575,-85.1783976
38.2228057,-85.8211252
38.1097445,-85.6987605
37.6488333,-85.848395
38.1244541,-85.7415803
38.3720942,-85.1750799
38.0691254,-85.6779744
38.1270008,-85.6908872
38.1601603,-85.7074465
38.18936,-85.5270359
38.2048114,-85.228259
38.141742,-85.6770227
38.6818391,-85.2342278
37.8307579,-85.962481
38.1940133,-85.7775905
38.3379071,-85.4662688
38.3710219,-85.3758574
37.5690037,-85.7388354
38.2510944,-85.6400956
38.2454777,-85.8137324
37.5629549,-85.7409859
37.4490649,-86.2908637
38.2419862,-85.8297058
37.3547317,-86.4157834
37.9890598,-86.1659907
36.9118174,-88.3376346
38.1893198,-85.8349525
37.8490605,-82.8577139
38.0430837,-85.5621879
37.798317,-85.4689248
38.3251713,-85.5216422
38.2552764,-85.5287357
38.1451153,-85.5998606
37.6795053,-85.8555724
37.6165061,-86.2325803
38.2225792,-85.7472538
37.3309536,-82.7194153
37.7095125,-85.8193348
38.2259643,-85.7732008
38.2500111,-85.7711521
37.7447857,-85.1696962
38.5304878,-85.2104856
38.0846564,-85.8730891
36.9310421,-84.1620403
37.9063513,-85.9964703
38.2520533,-85.7693044
38.1463902,-85.8918963
38.5849626,-85.3187163
38.551441,-84.5201483
37.0809612,-88.6276368
37.5616812,-85.26279
38.0810857,-85.695756
38.2447998,-85.782035
38.2226258,-85.7418146
38.3358527,-85.7601466
38.2743283,-85.7335326
38.2101062,-85.836976
38.244899,-86.0655395
37.9751381,-85.7377013
38.2972722,-85.0362095
37.4563202,-85.6375535
38.2094624,-85.7360349
38.2246539,-85.8163019
38.2603084,-85.7005772
37.6850255,-85.2103501
38.2262043,-85.8170773
38.2139476,-85.6499646
37.445284,-85.9799364
38.0786391,-85.6798101
37.5143568,-85.8056476
37.8132095,-85.4808586
37.8571486,-85.9538078
38.173232,-85.8405422
38.1893574,-85.7225222
38.217598,-85.7501526
38.2089963,-85.6894446
37.0237827,-88.3488644
38.2036307,-85.6703208
38.1143447,-85.6043682
38.2606575,-85.8018347
38.1374461,-85.605455
38.2347734,-85.7856491
38.1617247,-85.7193574
37.7988653,-86.0378002
38.2068431,-85.6513978
37.6959764,-85.8590643
38.1569434,-85.7136817
38.0156476,-85.4383546
37.4135473,-85.2822952
37.8130465,-85.9604046
38.1301377,-85.8979973
38.0176906,-83.3296693
38.1625118,-85.7615307
38.0271472,-85.3061343
38.1454009,-85.8325304
39.0680774,-84.5073646
38.094837,-85.8774377
37.5576223,-85.7308801
37.8860085,-83.5577726
38.101255,-86.3884126
38.1944451,-85.7738113
38.16572,-85.7661455
38.0937879,-85.494113
38.2255059,-85.8091256
38.3807885,-82.7837491
38.1709583,-85.8832554
38.2178708,-85.1750302
37.8595829,-85.4119223
37.7310258,-87.1182142
37.4781417,-86.3043688
37.8323818,-86.632134
37.4242687,-83.4684259
38.1664442,-85.7664348
37.8197665,-85.9330404
37.7503999,-85.8994828
38.1782965,-85.8599946
38.148149,-85.6879369
38.1966234,-85.7865476
38.2404242,-85.8133224
37.9257796,-85.1602177
37.3336274,-85.3315803
38.1648493,-85.6822654
38.0154199,-85.0676558
38.2133665,-85.6340436
37.9484787,-85.6797966
38.2605624,-85.8015377
37.8666259,-86.0528634
38.1748272,-85.6686244
38.4568308,-82.6268665
37.9957868,-85.7557978
37.9378188,-85.2800441
36.6016914,-88.3114212
38.1828222,-85.5771895
37.5301045,-85.3580737
37.5114024,-85.5589178
38.1063005,-85.6409258
38.262079,-85.8017371
37.6880054,-85.2080939
38.1020525,-85.6536388
37.219545,-85.4689241
38.146888,-85.644529
36.6020279,-83.7332944
38.1870818,-85.6405983
38.2435007,-85.7321967
37.3054221,-86.6196555
38.214443,-85.2216933
37.9683407,-85.6526882
38.2272589,-85.7505145
37.446909,-86.3835743
38.1902886,-85.7718774
38.1284167,-85.5746057
38.2546793,-85.7668852
38.1028916,-85.6526682
38.3813198,-85.5947085
38.1897977,-85.8341714
37.9925803,-86.169782
37.3230314,-84.6603713
38.200933,-85.8467093
38.2214364,-85.7012081
37.8075132,-85.479758
37.8011587,-85.9752928
38.1843958,-85.771767
38.1970251,-84.5592919
38.1532329,-85.7736313
37.6092161,-85.2909771
38.1316127,-85.6143458
37.4847405,-85.4878826
38.2518373,-85.7303131
38.1685827,-85.7735613
38.20599,-85.6369919
38.2281973,-85.7503355
38.1781788,-85.8523606
37.6859285,-85.2126071
38.2220809,-85.8062077
38.1932808,-85.7995895
37.808871,-85.477903
38.0955583,-85.6578513
38.3660978,-85.6008094
38.1575372,-84.8113828
37.5425155,-86.2927332
38.15934,-85.6645742
38.2538987,-85.769231
38.1354259,-85.6763209
37.0568561,-84.0654743
38.1965094,-85.6235178
38.0581432,-85.2533097
37.3403185,-86.7948622
37.6556344,-85.6981552
37.3828943,-86.5595939
37.9797571,-84.2084061
38.1709824,-85.5722539
38.1864307,-85.5482724
38.1772644,-85.8830714
38.4348362,-85.1202398
37.807221,-87.592137
38.2877331,-85.502259
38.1654054,-85.7661972
38.2079495,-85.7197602
38.1643681,-85.8899758
37.9840617,-85.7102751
38.0437268,-85.5214258
37.2871139,-85.7673392
37.8014559,-85.9232112
38.4096006,-85.3863362
38.1916197,-85.6314178
37.5489574,-86.055161
37.7974963,-86.3196699
38.2706043,-85.7857438
38.255486,-85.8220759
38.0334966,-85.7333033
38.062753,-85.8984647
37.7164584,-85.8339526
37.7501254,-85.1967782
37.7684739,-87.1207605
38.216958,-85.2257631
38.1921621,-85.7716437
38.0876385,-85.8852878
38.9486101,-84.4851395
40.6762085,-73.9559599
38.2428951,-85.6270794
38.0997687,-85.8486241
38.3050276,-85.7518978
38.080942,-85.7151905
38.6334021,-85.22225
38.161606,-85.6707463
38.205362,-85.7787291
38.2894625,-84.7854594
38.228523,-85.6965094
38.1820691,-85.6480817
38.2214932,-85.5944906
37.8028459,-85.9109462
38.1797701,-85.6738534
38.1944539,-85.7934033
38.1372027,-85.8802061
38.1774256,-85.7078551
37.8576279,-85.4068155
38.1293901,-85.6288162
38.4026756,-84.9624892
37.8315023,-85.7327839
38.2449596,-85.7280964
38.1926962,-84.8750417
38.1507706,-85.7788493
38.2115452,-84.8374861
37.747003,-85.0716872
37.8106727,-85.4758989
37.8401177,-85.9552384
38.2399887,-85.5799639
37.5959357,-84.2951939
38.2087736,-85.220997
37.8445346,-85.9641897
37.565615,-86.3602352
37.5618672,-85.2168816
37.3201415,-86.6579497
38.1294431,-85.7827012
38.2406945,-85.7747789
38.2604371,-85.8182894
38.1650266,-85.2776008
38.1338323,-85.6838142
38.0958627,-85.6479696
38.212033,-85.8244791
38.2569161,-85.570614
38.2383395,-85.7429764
38.2583388,-85.7924541
38.2094089,-85.7305684
38.2832497,-85.5899361
35.8689863,-83.5618802
37.9011439,-85.9951498
38.1409113,-85.68749
37.4710791,-85.8928558
37.7629389,-84.8775634
38.667374,-85.1252169
39.0348623,-84.7014809
38.0083378,-84.8929712
37.8904402,-86.2229941
38.1098907,-85.8271474
38.1759528,-85.6621791
38.2457081,-85.5469267
38.1855827,-85.7167927
38.1820603,-85.6411866
38.2374693,-85.7821295
37.1889257,-82.8004092
38.2445525,-85.5378877
38.2512354,-85.7704428
37.6791843,-85.2260347
38.0654473,-85.8614079
38.2297973,-85.7417778
37.8266185,-85.4402205
37.5839781,-85.6557171
38.435282,-85.16497
38.0679022,-85.8930582
38.2692506,-85.6122815
37.4875418,-86.4969471
38.3067537,-85.5551161
38.7416348,-85.0050495
37.5054726,-85.9899929
38.269421,-85.8253662
37.817657,-85.2483917
38.1915737,-85.8126897
38.231734,-85.7486814
38.2587127,-85.7182611
38.3050756,-85.7987013
38.17738,-85.6751502
37.8432914,-85.9775113
36.8694498,-88.3527283
37.9870169,-85.6111801
38.1923497,-85.7723598
38.2516535,-85.8245848
37.6719324,-86.1518237
37.8484999,-85.976204
37.829008,-85.4153632
38.2505394,-85.7678417
33.3311205,-111.7728493
38.1610303,-85.8225545
38.2685499,-85.8140611
38.2312833,-85.6849828
38.1899538,-84.0213067
38.2653777,-85.7777175
38.1753762,-85.872773
37.5597832,-85.9024051
38.2942814,-85.6221188
38.1906352,-85.8099274
38.1362884,-85.6950754
38.2268304,-85.7374569
38.2309725,-85.7009535
38.1992325,-85.6175288
37.960782,-85.2195815
38.1121911,-85.8510981
38.2403651,-85.6382826
38.3078926,-85.5282853
37.6484871,-85.4926736
38.2641401,-85.8086851
37.8393638,-85.4558891
38.0933029,-85.6931704
38.2680319,-85.8229402
38.2918637,-85.4895298
38.6889239,-85.3406073
36.8794833,-87.8256571
38.1939637,-85.8024748
38.6782777,-85.1628563
38.0547885,-85.6479175
37.9517341,-86.1846371
38.1423824,-85.8503497
37.7755294,-85.9029685
38.1134663,-85.8441311
37.5948231,-85.3025816
38.2489742,-85.7791748
38.2159102,-85.2252628
38.1239642,-85.7469221
38.1572996,-85.8058301
37.8881203,-83.8640464
38.2714405,-85.8202459
38.25958,-85.7875379
38.239448,-85.7426218
38.1797403,-85.8610314
38.1618027,-85.760039
38.2658314,-85.8174081
38.1862625,-85.2213371
38.1439463,-85.5789845
37.7173235,-85.8325658
38.1508953,-85.6587858
38.1594642,-85.8357203
39.9892338,-83.016525
38.2426265,-85.7835031
37.4819287,-85.6757587
37.3062289,-82.4180894
37.8110111,-85.4519235
37.0909623,-83.8871764
38.197363,-85.729319
38.2276275,-85.7986833
38.0771382,-85.6757354
38.4370687,-83.6451027
38.1270064,-85.7603028
38.1185205,-85.8737349
37.3461128,-86.2173318
37.2272315,-86.6839921
38.1628145,-85.6213547
37.8278937,-85.4163906
38.6767513,-85.4083521
38.2283128,-85.7515932
37.8329493,-85.4107282
38.3758165,-85.6181441
37.5901352,-82.3257205
38.2589092,-85.7756992
37.8406866,-85.9397911
38.2480368,-85.8190534
38.2051962,-85.2245796
37.7828425,-85.9610037
37.9703832,-83.8384307
38.1500569,-85.7883358
38.2110147,-85.2042542
38.2440596,-85.704873
38.1968595,-85.6772383
38.1757794,-85.6684597
36.6418593,-86.2504056
38.2050106,-85.8030532
38.2678616,-85.6411525
38.3491253,-85.4701764
38.0884849,-85.171497
38.2180179,-85.6297723
37.5351986,-86.4643958
38.0613976,-85.5623799
38.1381654,-85.7936715
38.1144998,-85.8095937
37.6293701,-85.3777308
38.0942206,-85.7344915
37.7659592,-85.9170072
38.1074713,-85.7179709
38.2386227,-85.6468098
38.1070844,-85.6467837
38.2333171,-85.7431332
38.1459027,-85.858892
38.2507407,-85.7425928
38.0892609,-85.6790208
38.0313987,-84.4742109
37.2023091,-87.1830012
38.2106363,-85.771085
38.1464782,-85.6974042
38.2520958,-85.794666
38.1690203,-85.7032727
38.2258676,-85.7546572
37.658687,-85.8414809
38.1150708,-85.8339369
38.2446975,-85.4968413
38.2599932,-85.5622786
38.0395367,-85.1759377
37.5627429,-85.2472805
38.2092321,-85.5866476
37.6962197,-85.8592876
38.1134297,-85.8076863
37.8617107,-85.9454544
37.7712789,-87.1226161
37.8128336,-85.9912957
38.1121731,-85.3913715
37.9563774,-84.8710812
36.0361341,-83.9224013
38.3471066,-85.118259
37.9710725,-84.2114089
38.1967073,-85.6234001
38.527791,-84.8389335
37.7215213,-86.3927887
38.5277659,-82.722686
37.4901942,-86.2121912
38.2636242,-85.8045641
36.187737,-115.0713295
38.2226345,-85.7119651
38.1457788,-85.5939302
38.2071052,-85.2433027
37.8405029,-85.9292501
37.6823925,-85.2135771
38.0121006,-85.716661
37.6800858,-85.2234943
38.223786,-85.7407309
38.2100427,-85.7821187
38.1991675,-85.8107797
38.1580232,-85.681269
38.1765615,-85.7602185
38.2617352,-85.7791288
38.2418167,-85.4980949
38.2267036,-85.7929506
38.2452054,-85.789275
37.6031118,-86.0054863
38.1863169,-85.6595491
38.1601589,-85.8350574
37.3563699,-84.817982
38.2727114,-85.7859659
38.2684937,-85.7862568
38.7176368,-90.3244667
38.2577376,-85.8009261
38.1759371,-85.7184793
37.5538359,-84.6411922
38.2294694,-85.7952622
37.8093781,-85.9106274
37.9956836,-84.1667965
37.5646306,-85.7407061
38.1698923,-85.5717437
37.5535931,-85.2551822
38.0564319,-85.8938294
38.1893487,-85.7894101
38.2265188,-85.817057
38.1717771,-85.8373317
38.143887,-85.8606542
38.4103787,-85.5996445
38.0719229,-85.8786175
38.086692,-85.8753025
38.1763284,-85.81348
37.764041,-86.4430506
37.8803413,-85.3993844
38.1979616,-85.8094625
38.184045,-85.2028258
37.7854088,-85.9568858
38.1422913,-85.856158
38.2357374,-85.731325
38.1997298,-85.6462805
38.1809456,-85.6420005
38.1667895,-85.691066
38.2630477,-85.6169118
38.4274545,-85.1618621
38.054599,-84.4811526
38.0978718,-85.8674276
38.1930168,-85.7796937
38.8007718,-84.8050946
38.0834427,-85.8643671
38.2330269,-85.619681
37.6712365,-85.4827074
38.3058432,-85.5343285
37.7021075,-85.8678466
36.8257072,-83.4091908
38.2467307,-85.7907697
38.2259203,-85.7385935
38.262922,-85.7029137
38.154486,-85.6413679
38.0121877,-85.7621968
38.2345917,-85.7433635
37.0434503,-88.5869433
38.2402136,-85.5213114
37.7724054,-85.9487298
38.1219273,-85.637544
38.6801356,-85.1672487
38.2112073,-85.6633414
38.2602125,-85.8189498
38.1648368,-85.6758617
38.1714298,-85.6748512
38.0651049,-85.8976939
37.9487073,-85.9956978
38.0481073,-85.4570034
38.2553639,-85.7642383
38.1050006,-85.7783882
35.9106123,-86.4028112
38.0617338,-85.6806565
36.6221386,-88.3369714
38.0188514,-86.3270906
38.1767901,-85.6716925
37.5350939,-82.6197155
38.3026955,-85.540709
38.0498175,-85.5825869
38.0200605,-85.8977061
37.6996204,-85.8925993
38.3954222,-84.2995698
38.1794616,-85.2019774
37.4181194,-86.4904987
38.1945558,-85.5816093
35.2135297,-90.0123426
38.1176839,-85.8718933
37.6792277,-87.9246293
38.0026282,-85.6924579
37.724084,-85.8817243
38.2269638,-85.7592875
38.2617547,-85.7963477
38.1653208,-85.8668511
37.8113616,-85.1290455
37.6553695,-85.5916505
37.8272129,-82.8495326
38.2082799,-85.7418319
38.215954,-85.2377388
38.2020472,-85.8348712
37.7591673,-85.8924533
38.1838344,-85.7860855
38.1734809,-85.7664044
38.0621676,-85.688819
38.1335527,-85.8795944
38.1960376,-85.8233729
38.174085,-85.6965831
37.5749414,-85.26245
38.3001632,-85.5512354
38.0020121,-85.9446564
38.4345205,-82.6083163
38.2518261,-85.5601011
37.1963873,-83.7968042
38.0601535,-85.530148
36.7242674,-88.6228821
37.4929199,-85.4128614
37.8337284,-85.4116562
36.3341448,-86.5143914
38.0945911,-85.6993802
38.0323614,-85.6322203
38.1135195,-85.6400462
38.0528836,-85.2478343
37.5901924,-85.6544966
37.391283,-86.5267726
38.078725,-85.6979997
37.3504373,-85.907296
38.0372579,-85.6336404
38.2403108,-85.7958493
38.2523563,-85.7131212
38.2431024,-85.5790315
38.2360021,-85.7926176
38.0689924,-85.8841414
37.0716392,-88.6446581
47.7820405,-96.5890683
38.2123525,-85.7775032
38.1174404,-85.6810248
38.1394307,-85.6934812
37.8813764,-85.0613417
39.0957444,-84.5474827
38.5968334,-85.3205379
38.7014831,-85.3144791
38.2186101,-85.7455591
38.1504933,-85.6698057
38.2636681,-85.5244491
38.2958306,-85.569203
38.7969875,-86.5400901
36.9321447,-84.0944651
37.7293177,-83.5141688
38.2314449,-85.7904556
38.2617603,-85.7937136
38.2121013,-85.77503
38.242678,-85.766312
37.4168072,-86.3542816
38.134346,-85.6377755
37.4872593,-86.2238388
38.4491436,-85.3289276
38.0122745,-83.2539463
38.2703712,-85.640176
37.7101503,-86.0679882
37.7290812,-85.4427986
38.400621,-85.0661122
37.9734392,-85.755102
37.4666136,-85.9019027
38.2276072,-85.7341231
37.388946,-86.5628966
37.6751947,-85.8379303
38.1394445,-85.7727129
37.9834541,-85.7374542
36.803302,-85.485569
38.2663995,-85.7039724
37.8354206,-85.9580564
38.2249426,-85.2433626
37.8080127,-86.045335
38.061823,-85.8895789
38.173399,-85.8424038
37.9725026,-85.7165923
38.2551485,-85.6739853
37.8438508,-86.0352815
38.4285707,-84.9386653
38.2670095,-85.8078573
38.1503048,-85.6538191
37.6854887,-85.4783364
37.7943607,-85.806536
36.9996079,-85.8939298
37.7023424,-85.8557342
37.5732963,-87.040466
38.27087,-85.6948173
38.2357509,-85.8226996
38.3797182,-85.3597663
38.1182281,-85.6705301
38.139179,-85.8476692
38.0260069,-85.3874394
36.5794374,-88.5130324
38.1777631,-85.7811993
38.265278,-85.7905938
38.1889685,-85.6617867
38.0185181,-85.7584713
38.2030469,-85.7821036
37.6870131,-85.8524276
39.0681414,-84.5011636
37.121066,-85.5071647
38.2599012,-85.8068331
38.1287609,-85.7952076
38.2498281,-85.8071258
35.0432799,-79.0569025
37.7903031,-83.4834866
38.2502351,-85.7356158
38.0832721,-85.5059342
38.192087,-85.7615733
38.4290967,-85.3831083
38.0874948,-84.5464559
38.2144871,-85.6512225
38.2203999,-85.3492666
36.7420076,-84.2110448
38.1441952,-85.8870438
38.1852646,-85.6452899
38.5327581,-85.2678906
38.1963035,-85.7105948
37.8308069,-85.9195195
37.7953748,-85.5131373
38.1868615,-85.7742311
37.3398672,-82.8685138
38.2215236,-85.3564865
38.2110315,-85.5760314
38.1409315,-85.4084174
38.6650516,-85.1379307
38.1876621,-85.5661144
38.1956115,-85.5838219
37.6129553,-86.0104976
37.8465399,-85.714416
38.2265402,-85.6270531
36.71888,-86.5912628
37.2723423,-86.1349051
38.2633106,-85.8165525
38.2123269,-85.2512189
37.7778968,-87.1345191
37.8056635,-85.9145653
38.237564,-85.7405081
37.5769529,-84.7458437
38.2031001,-85.7989898
37.8160163,-85.9820766
38.2064712,-85.2386325
38.2600746,-85.8163253
38.2102216,-85.772981
38.3193774,-85.5547192
38.1969619,-85.8344067
38.1973305,-85.5857926
37.5217795,-85.8402019
37.330007,-85.3136229
38.6828828,-85.1629302
37.8173064,-85.9859033
37.5579087,-85.2149845
38.033358,-85.5973616
38.270671,-85.7869022
38.0525579,-85.2522815
37.7124021,-85.4621088
37.3270386,-87.2281652
38.0950979,-85.86614
38.1507611,-85.78482
38.2564242,-85.6227872
38.1147063,-85.8312491
37.5816907,-85.2531713
38.4109481,-85.3766348
38.2436142,-85.8201004
38.241015,-85.5266692
38.1537643,-85.7577752
38.1817289,-85.7727762
38.0896079,-84.5463149
38.1456469,-85.6955727
38.0289001,-85.5819963
37.9288956,-86.7365787
37.8973531,-86.0940835
37.912431,-85.3192748
38.534558,-85.3554477
38.1879331,-85.6652534
37.8563093,-85.7020974
38.1783631,-85.6262544
37.7305209,-87.1484549
38.1489337,-85.8581087
37.7240775,-85.8049084
38.1584841,-85.640043
37.2981044,-87.1255388
38.2529502,-85.7386246
38.1206899,-85.680877
39.2589033,-84.296036
38.064404,-85.6862649
38.1935751,-85.7731511
38.1942866,-85.7841117
38.1212916,-85.7541132
38.26285,-85.7824479
37.5745759,-85.2314902
38.1928615,-85.7273679
38.2825992,-85.4989821
38.2347828,-85.8082679
38.2500043,-85.7750632
36.7029971,-84.0724461
38.1236559,-85.810004
38.2531061,-85.7045995
38.2545732,-85.7054811
38.1430526,-85.8572878
38.145372,-85.6907511
38.1002088,-85.757359
38.1192567,-85.6715525
38.1521316,-85.6729083
38.2448448,-85.7752059
38.1441126,-85.6852429
37.9072581,-88.1323087
38.1530296,-85.6588383
38.1804322,-85.8563099
37.9823742,-85.7398924
38.1909113,-85.2231914
37.7021709,-85.8701813
38.0092817,-84.5763826
38.1775021,-84.8250127
38.3252774,-85.4867081
38.213171,-85.6615689
37.4214539,-77.4885798
37.8092897,-85.4787094
37.8116541,-85.9298318
38.2247556,-85.792848
37.3573589,-86.1644323
37.8477306,-85.9706927
27.849125,-81.5559469
38.2191353,-85.1970832
38.1331406,-85.6900463
38.0279675,-85.4124079
38.7269436,-85.3941224
38.1750767,-85.6721584
36.738341,-86.223904
38.1774556,-85.7751257
37.8044926,-85.9087479
37.9844048,-86.1009373
38.1339066,-85.7707889
38.0532213,-85.4593285
36.2044332,-115.245873
37.0804346,-86.507558
37.7962259,-86.1636298
38.2322898,-85.7953052
38.2118603,-85.2233857
34.0796486,-84.3111084
38.1103711,-85.7967045
37.7993339,-85.9289203
38.1272805,-85.8546236
37.833014,-85.9132997
38.1619269,-85.1830483
37.690932,-85.1186237
38.196077,-85.7764239
37.3595917,-86.328465
38.0760089,-85.8817254
37.9313425,-86.2062236
38.3230974,-85.5547266
37.8223532,-85.9045694
38.0730247,-85.8756606
38.1967277,-85.6299905
38.1259673,-85.6404571
37.8077618,-85.9143256
38.4072885,-85.3677463
38.1837054,-85.2067025
38.2158537,-85.6181064
38.1898916,-85.6617145
38.1330734,-85.6643525
38.1970049,-85.7637032
38.138168,-85.756545
38.2555372,-85.6630586
38.2252751,-85.7939657
38.1697071,-85.7722697
37.4956248,-86.2154031
38.2411954,-85.78245
